,iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
96,BRA,BRA0021c,Brazil,,,,0.0,,,Operating,-20.067539,-44.590902,https://www.gsimec.com.mx/locations.php,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
97,BRA,BRA0022,Brazil,5.0,,520.0,0.0,GV DO BRASIL (SIMEC),"PINDAMONHANGABA, SP",Operating,-22.920462,-45.413671,PlantFacts,Exact,,,,,,,,,,,,,
98,BRA,BRA0023,Brazil,1.0,,,0.0,TEKNO SA,"GUARATINGUETA, SP",Operating,-22.781061,-45.161643,PlantFacts,Exact,,,,,,,,,,,,,
99,BRA,BRA0024,Brazil,2.0,,0.0,0.0,MWL BRASIL MANUFACTURERS,"CACAPAVA, SP",Operating,-23.099299,-45.690689,PlantFacts,Exact,,,,,,,,,,,,,
100,BRA,BRA0025,Brazil,5.0,,360.0,0.0,GERDAU ACOS VILLARES SA,"MOGI DAS CRUZES,SP",Operating,-23.526669,-46.155653,PlantFacts,Exact,4298258054,Gerdau Acos Especiais SA,,,https://www2.gerdau.com.br/blog-acos-especiais,2020-05-22,5000004542.0,Gerdau SA,,,,,
101,BRA,BRA0026,Brazil,26.0,2.0,14100.0,1.0,USIMINAS,"CUBATAO, SP",Operating,-23.864354,-46.375453,PlantFacts,Exact,4295859856,Usinas Siderurgicas de Minas Gerais SA (USIMINAS),,,http://ri.usiminas.com/enu/geographical-presence,2020-03-09,5000808305.0,Techint Group,,,,,
102,BRA,BRA0028,Brazil,4.0,,,0.0,CSN-PARANA,"ARAUCARIA, PARANA",Operating,-25.571562,-49.379677,PlantFacts,Exact,,,,,,,,,,,,,
103,BRA,BRA0029,Brazil,5.0,,,0.0,ARCELORMITTAL VEGA,"SAO  FRANCISCO  DO SUL, SC",Operating,-26.293549,-48.632341,PlantFacts,Exact,,Arcelormittal Vega,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
104,BRA,BRA0030,Brazil,7.0,,300.0,0.0,GERDAU RIOGRANDENSE,"SAPUCAIA do SUL, RS",Operating,-29.814758,-51.174543,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/licenca-de-operacao-riograndense.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
105,BRA,BRA0031,Brazil,7.0,,440.0,0.0,GERDAU ACOS ESPECIAIS,"PIRATINI, CHARQUEADAS, RS",Operating,-29.955797,-51.615722,PlantFacts,Exact,4298258054,Gerdau Acos Especiais SA,,,https://www2.gerdau.com.br/blog-acos-especiais,2020-05-22,5000004542.0,Gerdau SA,,,,,
106,BRA,BRA0032,Brazil,4.0,,800.0,0.0,GERDAU SAO PAULO,"ARACARIGUAMA, SP",Operating,-23.438837,-47.088448,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-GSP-310719.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
107,BRA,BRA0033,Brazil,5.0,,1100.0,1.0,ARCELORMITTAL ACOS LONGOS,"PIRACICABA, SP",Operating,-22.697006,-47.657576,PlantFacts,Exact,4297613419,Arcelormittal Acos Longos,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
108,BRA,BRA0034,Brazil,8.0,2.0,16200.0,1.0,THYSSENKRUPP CSA ,"SANTA CRUZ, RJ",Operating,-22.910399,-43.738842,PlantFacts,Exact,5047640306,Thyssenkrupp Companhia Siderurgica do Atlantico,,,https://www.thyssenkrupp-brazil.com/en/locations/,2020-04-08,4295869754.0,Thyssenkrupp AG,,,,,Sold to Ternium https://www.reuters.com/article/us-csa-m-a-ternium/thyssenkrupp-ends-costly-americas-venture-with-csa-sale-to-ternium-idUSKBN1610Y2
109,BRA,BRA0035,Brazil,44.0,3.0,17520.0,1.0,CIA.SID. NACIONAL,"VOLTA REDONDA, RJ",Operating,-22.51241,-44.111205,PlantFacts,Exact,,,,,,,,,,,,,
110,BRA,BRA0036,Brazil,9.0,1.0,4400.0,1.0,ARCELORMITTAL ACOS LONGOS,"MONLEVADE, MG",Operating,-19.832517,-43.1306,PlantFacts,Exact,4297613419,Arcelormittal Acos Longos,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
111,BRA,BRA0037,Brazil,5.0,2.0,680.0,0.0,GERDAU BARAO DE COCAIS,"BARAO DE COCAIS, MG",Operating,-19.937757,-43.479802,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-BCOC-010122.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
112,BRA,BRA0038,Brazil,6.0,2.0,1150.0,1.0,VALLOUREC TUBOS DO BRASIL,"BELO HORIZONTE, MG",Operating,-19.967326,-44.010111,PlantFacts,Exact,5050269481 & 5001083353,Vallourec Soluções Tubulares do Brasil S.A. VSB,,,https://www.vallourec.com/en/brazil/about-us,2020-03-09,4295867374.0,Vallourec SA,,,,,"Website: ""Vallourec Soluções Tubulares do Brasil, established in October 2016, is the result of the merging between Vallourec Tubos do Brasil and Vallourec & Sumitomo Tubos do Brasil. The company has two plants for the production of seamless steel pipes, one in Belo Horizonte (MG) in the district of Barreiro, and the other in Jeceaba (MG)."" PermID from the new company NA. Thus added permIDs from both former companies.  Registration doc 2018 states: ""close the blast furnace and steel mill in Belo Horizonte, which
was launched in 2017 and completed, as planned, in July 2018;"" (p. 56)"
113,BRA,BRA0039,Brazil,7.0,,700.0,0.0,VOTORANTIM SIDERURGIA,"BARRA MANSA, RJ",Operating,-22.525002,-44.192582,PlantFacts,Exact,4295859712,Arcelormittal Brasil SA,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-27,5000030092.0,ArcelorMittal SA,,,,,Company is now owned by ArcelorMittal Brasil
114,BRA,BRA0040,Brazil,7.0,3.0,790.0,0.0,GERDAU DIVINOPOLIS,"DIVINOPOLIS, MG",Operating,-20.154319,-44.879285,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001_Divinopolis_010122.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
115,BRA,BRA0041,Brazil,1.0,,7000.0,1.0,VALE,"VARGEM GRANDE, MG",Operating,-20.177001,-43.877478,PlantFacts,Exact,,,,,,,,,,,,,
116,BRA,BRA0042,Brazil,14.0,3.0,21390.0,1.0,ARCELORMITTAL TUBARAO,"VITORIA, ES",Operating,-20.252175,-40.235543,PlantFacts,Exact,4295860088,Arcelormittal Tubarao Comercial SA,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
117,BRA,BRA0043,Brazil,1.0,1.0,75.0,0.0,SIDERSUL,RIBAS DO RIO PARDO,Operating,-20.443546,-53.774033,PlantFacts,Exact,,,,,http://www.vetorial.ind.br/pt/negocios/siderurgia,,,,,,,,Owned by Vetorial 
118,BRA,BRA0044,Brazil,22.0,2.0,15460.0,1.0,GERDAU ACOMINAS SA,"OURO BRANCO, MG",Operating,-20.545246,-43.751023,PlantFacts,Exact,4296998615,Gerdau Acominas SA,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-OuroBranco-010122.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
119,BRA,BRA0045,Brazil,6.0,2.0,1650.0,1.0,VALLOUREC & SUMITOMO TUBOS DO BRAZIL,"JECEABA CITY, MG",Operating,-20.584536,-43.962919,PlantFacts,Exact,5050269481 & 5001083353,Vallourec Soluções Tubulares do Brasil S.A. VSB,,,https://www.vallourec.com/en/brazil/about-us,2020-03-09,4295867374.0,Vallourec SA,,,,,"Website: ""Vallourec Soluções Tubulares do Brasil, established in October 2016, is the result of the merging between Vallourec Tubos do Brasil and Vallourec & Sumitomo Tubos do Brasil. The company has two plants for the production of seamless steel pipes, one in Belo Horizonte (MG) in the district of Barreiro, and the other in Jeceaba (MG)."" PermID from the new company NA. Thus added permIDs from both former companies."
120,BRA,BRA0046,Brazil,4.0,,30500.0,1.0,SAMARCO MINERACAO,"PONTA UBU, ES",Operating,-20.779552,-40.582788,PlantFacts,Exact,,,,,https://www.samarco.com/en?s=ubu,,,,,,,,This is a port; company owned by Vale & BHP (50/50)
121,BRA,BRA0047,Brazil,6.0,2.0,1110.0,1.0,ARCELORMITTAL ACOS LONGOS,"JUIZ DE FORA, MG",Operating,-21.626262,-43.465857,PlantFacts,Exact,4297613419,Arcelormittal Acos Longos,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
122,BRA,BRA0048,Brazil,1.0,,,0.0,GALVASUD S.A.,"PORTO REAL, RJ",Operating,-22.432299,-44.346012,PlantFacts,Exact,,,,,,,,,,,,,
123,BRA,BRA0049,Brazil,5.0,,1000.0,0.0,VOTORANTIM SIDERURGIA,"RESENDE, RJ",Operating,-22.493036,-44.511737,PlantFacts,Exact,4295859712,Arcelormittal Brasil SA,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-27,5000030092.0,ArcelorMittal SA,,,,,Company is now owned by ArcelorMittal Brasil
124,BRA,BRA0050,Brazil,1.0,,4600.0,1.0,VALE,"FABRICA, MG.",Operating,-20.418922,-43.877319,PlantFacts,Exact,,,,,,,,,,,,,
125,BRA,BRA0051,Brazil,1.0,,,0.0,GERDAU ACOS VILLARES SA,"SOROCABA, SP",Operating,-23.5015338,-47.4525944,PlantFacts,Approximate,,,,,,,,,,,,,
126,BRA,BRA0053,Brazil,2.0,,5200.0,1.0,VALE,"TUBARAO, VITORIA, ES",Operating,-20.27353,-40.244719,PlantFacts,Exact,,,,,,,,,,,,,No idea which facility in the area this one refers to
127,BRA,BRA0058,Brazil,1.0,,,0.0,CIA. IND. ITAUNENSE,"ITAUNA, MG",Operating,-20.057648,-44.606158,PlantFacts,Approximate,,,,,,,,,,,,,No idea which facility in the area this one refers to
128,BRA,BRA0059,Brazil,2.0,2.0,230.0,0.0,GERDAU COSIGUA,"CONTAGEM, MG",Operating,-19.961966,-44.024426,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/Declaracao_Ambiental_CED_Contagem_jun_2020.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,No idea which facility in the area this one refers to
129,BRA,BRA0060,Brazil,1.0,1.0,180.0,0.0,MMX MINERACAO E METALICOS SA,"CORUMBA, MS",Operating,-19.023313,-57.621604,PlantFacts,Approximate,4295860310,MMX Mineração e Metálicos S.A.,,,http://www.mmx.com.br/show.aspx?idCanal=xtbcR0qZQ71ieFEq0nPVng== ; https://www.bnamericas.com/en/news/brazil-court-orders-winding-up-of-mmx,2020-02-19,5001422351.0,Ebx Group,,,,,"Unclear where the facility is. Company filed for bankruptcy protection in 2016, parent company EBX Group (website NA). Port assets sold off, no idea what happened to this plant. "
130,BRA,BRA0061,Brazil,4.0,4.0,480.0,0.0,COSIPAR,"MARABA CITY, PARA",Operating,-5.432496,-49.07869,PlantFacts,Approximate,,,,,,,,,,,,,No idea which facility in the area this one refers to
131,BRA,BRA0062,Brazil,2.0,2.0,200.0,0.0,GERDAU MARGUSA,"BACABEIRA, MARANHAO",Operating,-2.960714,-44.328337,PlantFacts,Approximate,,,,,,,,,,,,,No idea which facility in the area this one refers to
132,BRA,BRA0063,Brazil,3.0,,,0.0,MANGELS INDUSTIA E COMERCIO LTDA,"S. BERNANDO DO CAMPO, SP",Operating,-23.694565,-46.572822,PlantFacts,Approximate,,,,,,,,,,,,,No idea which facility in the area this one refers to
133,BRA,BRA0064,Brazil,,,,0.0,,,Operating,-22.524566,-44.192888,https://brasil.arcelormittal.com/a-arcelormittal/unidades,Exact,4297613419,Arcelormittal Acos Longos,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
134,BRA,BRA0065,Brazil,,,,0.0,,,Operating,-22.493336,-44.512854,https://brasil.arcelormittal.com/a-arcelormittal/unidades,Exact,4297613419,Arcelormittal Acos Longos,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
135,BRA,BRA0066,Brazil,,,,0.0,,,Operating,-23.526901,-46.155852,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-MOGI-050417.pdf,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-MOGI-050417.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
136,BRA,BRA0067,Brazil,,,,0.0,,,Operating,-23.257903,-45.920223,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-SJC-150922.pdf,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-SJC-150922.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
137,BRA,BRA0068,Brazil,,,,0.0,,,Operating,-23.598177,-46.882013,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-COT-270819.pdf,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-COT-270819.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
138,BGR,BGR0001,Bulgaria,10.0,,1000.0,0.0,STOMANA INDUSTRY SA,PERNIK,Operating,42.598509,23.099229,PlantFacts,Exact,,Stomana Industry S.A.,,,https://sidenor.gr/en/start/production-facilities/,2020-05-13,5040438569.0,Viohalco SA,,,,,
139,BGR,BGR0002,Bulgaria,1.0,,,0.0,PROMET STEEL JSC,BOURGAS,Operating,42.381594,27.295882,PlantFacts,Exact,5036178411,Promet Steel JSC,,,https://promet.metinvestholding.com/en/about/structure,2020-05-15,5037839870.0,SCM Holdings Ltd,,,,,
140,BGR,BGR0003,Bulgaria,6.0,,0.0,0.0,RADOMIR METAL IND. JSC,RADOMIR,Operating,42.522862,22.989212,PlantFacts,Exact,,Radomir Metal Industries Ad,,,http://www.radomir-metal-industries.com/en/index.php,2020-05-15,,Radomir Metal Industries Ad,,,,,
141,KHM,KHM0001,Cambodia,1.0,,,0.0,EASTERN STEEL IND.,PHNOM PENH,Operating,11.5563738,104.9282099,PlantFacts,Approximate,,,,,,,,,,,,,
142,CAN,CAN0001,Canada,4.0,,330.0,0.0,GERDAU,"SELKIRK, MANITOBA",Operating,50.129954,-96.899991,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
143,CAN,CAN0002,Canada,1.0,,5700.0,1.0,WABUSH MINES,"POINTE NOIRE-Septlies, QC",Operating,50.159447,-66.491004,PlantFacts,Exact,,,,,,,,,,,,,
144,CAN,CAN0003,Canada,1.0,,6000.0,1.0,IRON ORE CO OF CANADA,"SEPT-IIES, QC",Operating,50.194727,-66.357231,PlantFacts,Exact,4296654348,Iron Ore Company of Canada,,,http://www.ironore.ca/en/what-we-do/our-operations,2020-05-22,4295894786.0,Rio Tinto PLC,,,,,
145,CAN,CAN0004,Canada,6.0,,950.0,0.0,EVRAZ REGINA STEEL,"REGINA, SK",Operating,50.516767,-104.630721,PlantFacts,Exact,5044009886,Evraz North America PLC,,,https://www.evraz.com/en/company/assets/evraz-regina/,2020-04-08,5036227579.0,EVRAZ plc,,,,,
146,CAN,CAN0005,Canada,3.0,,290.0,0.0,ALBERTA STEEL (SCAW METALS GROUP),"EDMONTON, ALBERTA",Operating,53.530394,-113.386731,PlantFacts,Exact,5073667894,AltaSteel Inc,,,https://www.altasteel.com/contact,2020-08-04,4295875990.0,Kyoei Steel Ltd,,,,,
147,CAN,CAN0006,Canada,14.0,2.0,6060.0,1.0,ESSAR STEEL ALGOMA INC,"SAULT-STE.MARIE, ONT",Operating,46.522246,-84.368822,PlantFacts,Exact,4295860713,Algoma Steel Inc,2.8,,https://www.algoma.com/about-algoma/visitor-information/,2020-08-04,4295860713.0,Algoma Steel Inc,,,,,
148,CAN,CAN0007,Canada,2.0,,10000.0,1.0,IRON ORE CO OF CANADA,"LABRADOR-CITY, NL",Operating,52.958007,-66.891681,PlantFacts,Exact,4296654348,Iron Ore Company of Canada,,,http://www.ironore.ca/en/what-we-do/our-operations,2020-05-22,4295894786.0,Rio Tinto PLC,,,,,
149,CAN,CAN0008,Canada,3.0,,72.0,0.0,FINKL STEEL,"SOREL, QC",Operating,46.045904,-73.123999,PlantFacts,Exact,4297029961,Sorel Forge Inc,,,http://www.sorelforge.com/en/contact-us.aspx,2020-08-05,4295890566.0,Schmolz+Bickenbach AG,,,,,
150,CAN,CAN0009,Canada,2.0,,140.0,0.0,QUEBEC METAL POWDERS,"SOREL-TRACY, QC",Operating,46.040936,-73.145793,PlantFacts,Exact,,,,,,,,,,,,,
151,CAN,CAN0010,Canada,3.0,,400.0,0.0,"RIO TINTO, FER ET TITANE","SOREL-TRACY, QC",Operating,46.044984,-73.138363,PlantFacts,Exact,,,,,,,,,,,,,
152,CAN,CAN0011,Canada,1.0,,,0.0,ARCELORMITTAL DOFASCO WINDSOR,"WINDSOR, ONT",Operating,42.261466,-83.095251,PlantFacts,Exact,,,,,,,,,,,,,
153,CAN,CAN0012,Canada,6.0,1.0,4390.0,1.0,U.S. STEEL CANDA INC,"NANTICOKE, ONT",Operating,42.810542,-80.096124,PlantFacts,Exact,4295861119,Stelco Inc,,,https://www.stelco.com/about/contact-us,2020-04-30,4295903049.0,United States Steel Corp,,,,,
154,CAN,CAN0013,Canada,6.0,,330.0,0.0,ASW STEEL INC.,"WELLAND, ONT",Operating,42.999368,-79.235554,PlantFacts,Exact,,Valbruna ASW Inc,,,https://www.asw-steel.com/about-us/,2020-08-04,4298375291.0,Acciaierie Valbruna SpA,,,,,
155,CAN,CAN0014,Canada,3.0,,,0.0,NELSON STEEL,"STONEY-CREEK, ONT",Operating,43.223098,-79.675475,PlantFacts,Exact,,,,,,,,,,,,,
156,CAN,CAN0015,Canada,3.0,,,0.0,BAYCOAT,"HAMILTON, ONT",Operating,43.241624,-79.749057,PlantFacts,Exact,4297637377,Baycoat Ltd,0.2,,http://www.baycoat.com/about.html,2020-08-04,4295861119.0,Stelco Inc,,,,,
157,CAN,CAN0016,Canada,,,,0.0,,,Operating,43.25631,-79.896656,https://www.gsimec.com.mx/locations.php,Exact,4298219370,Republic Steel,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
158,CAN,CAN0017,Canada,31.0,3.0,7208.0,1.0,ARCELORMITTAL DOFASCO,"HAMILTON, ONT",Operating,43.270861,-79.804217,PlantFacts,Exact,5044365193,ArcelorMittal Dofasco Inc,,,https://dofasco.arcelormittal.com/who-we-are/at-a-glance/about-dofasco.aspx,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
159,CAN,CAN0019,Canada,15.0,,3050.0,1.0,ARCELORMITTAL MONTREAL,"CONTRECOEUR-EAST, QC",Operating,45.834665,-73.252253,PlantFacts,Exact,5000047717,ArcelorMittal Montreal Inc,,,https://long-canada.arcelormittal.com/en/our-locations/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
160,CAN,CAN0020,Canada,4.0,,500.0,0.0,IVACO ROLLING MILLS LTD,"L'ORIGNAL, ONT",Operating,45.613941,-74.704608,PlantFacts,Exact,,,,,,,,,,,,,
161,CAN,CAN0021,Canada,1.0,,,0.0,ARCELORMITTAL MONTREAL,"LONGUEUIL, QC",Operating,45.567953,-73.456647,PlantFacts,Exact,5000047717,ArcelorMittal Montreal Inc,,,https://long-canada.arcelormittal.com/en/our-locations/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
162,CAN,CAN0022,Canada,1.0,,,0.0,ARCELORMITTAL COTEAU-DU-LAC INC,"COTEAU-DU-LAC, QC",Operating,45.300868,-74.202862,PlantFacts,Exact,5057800518,ArcelorMittal Coteau-du-Lac LP,,,https://dofasco.arcelormittal.com/~/media/Files/A/Arcelormittal-Canada/documents/corporate-publications/solution-in-steel-141015.pdf,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
163,CAN,CAN0023,Canada,3.0,,,0.0,MAX AICHER NORTH AMERICA,"HAMILTON, ONT",Operating,43.266553,-79.823015,PlantFacts,Exact,,,,,,,,,,,,,
164,CAN,CAN0024,Canada,1.0,,,0.0,GERDAU,"CAMBRIDGE, ONT",Operating,43.371349,-80.279304,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
165,CAN,CAN0025,Canada,4.0,,910.0,0.0,GERDAU,"WHITBY, ONT",Operating,43.859169,-78.910219,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
166,CAN,CAN0026,Canada,5.0,,,0.0,U.S. STEEL CANDA INC,"HAMILTON, ONT",Operating,43.26922,-79.824398,PlantFacts,Exact,4295861119,Stelco Inc,,,https://www.stelco.com/about/contact-us,2020-04-30,4295903049.0,United States Steel Corp,,,,,
167,CAN,CAN0028,Canada,2.0,,150.0,0.0,CANAD. ST. FOUNDRIES,"MONTREAL, QC",Operating,45.5016889,-73.567256,PlantFacts,Approximate,,,,,,,,,,,,,
168,CAN,CAN0029,Canada,4.0,,600.0,0.0,ARCELORMITTAL MONTREAL,"CONTRECOEUR-WEST, QC",Operating,45.820803,-73.26465,PlantFacts,Exact,5000047717,ArcelorMittal Montreal Inc,,,https://long-canada.arcelormittal.com/en/our-locations/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
169,CAN,CAN0030,Canada,1.0,,2000.0,1.0,SOCIETE INT. METALLIQUE,"BECANCOUR, QC",Under Construction,46.359215,-72.412211,PlantFacts,Exact,,Société Internationale Métallique,2.0,2021.0,https://www.imetallics.ca/location/,2020-05-13,,Société Internationale Métallique,,,,,
170,CAN,CAN0031,Canada,2.0,,6000.0,1.0,ARCELORMITTAL MINES CANADA,"PORT CARTIER, QC",Operating,50.032736,-66.795524,PlantFacts,Exact,5056442020,ArcelorMittal Mining Canada GP,,,https://www.transformerlavenir.com/en/facilities/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
171,CAN,CAN0032,Canada,,,,0.0,,,Operating,45.458752,-73.606281,https://long-canada.arcelormittal.com/en/our-locations/,Exact,5000047717,ArcelorMittal Montreal Inc,,,https://long-canada.arcelormittal.com/en/our-locations/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
172,CAN,CAN0033,Canada,,,,0.0,,,Operating,43.2625,-79.78609,https://long-canada.arcelormittal.com/en/our-locations/,Exact,5000047717,ArcelorMittal Montreal Inc,,,https://long-canada.arcelormittal.com/en/our-locations/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
173,CHL,CHL0001,Chile,19.0,2.0,2600.0,1.0,CIA. SID.HUACHIPATO SA,TALCAHUANO,Operating,-36.750028,-73.129171,PlantFacts,Exact,,,,,,,,,,,,,
174,CHL,CHL0002,Chile,1.0,,3800.0,1.0,CIA MINERA DEL PACIFICO SA,HUASCO,Operating,-28.481533,-71.247411,PlantFacts,Exact,,,,,,,,,,,,,
175,CHL,CHL0003,Chile,5.0,,360.0,0.0,GERDAU SA,"COLINA, SANTIAGO",Operating,-33.2045451,-70.6759654,PlantFacts,Approximate,,,,,,,,,,,,,
176,CHL,CHL0004,Chile,1.0,,,0.0,CIA. SID.HUACHIPATO SA,"MAIPU, SANTIAGO",Operating,-33.5105866,-70.7572607,PlantFacts,Approximate,,,,,,,,,,,,,
177,CHN,CHN0001,China,9.0,3.0,3900.0,1.0,LINGYUAN I&S GROUP CO LTD,"LINGYUAN, LIAONING",Operating,41.27388,119.412404,PlantFacts,Exact,5000066764,Ling Yuan Iron & Steel Group Co Ltd,,,https://markets.ft.com/data/equities/tearsheet/profile?s=600231:SHH,2020-04-08,5000066764.0,Ling Yuan Iron & Steel Group Co Ltd,,,,,This plant is in LINGYUAN; the company is Lingyuan Iron & Steel Co Ltd
178,CHN,CHN0002,China,28.0,12.0,21063.0,1.0,BEITAI I&S GROUP,"BENXI, LIAONING",Operating,41.220324,123.615418,PlantFacts,Exact,5000005802,Beitai Iron & Steel Group Co Ltd,,,http://www.bxsteel.com/en/Benxi_steel_plates_co___ltd/,2020-04-08,5000014433.0,State-owned Assets Supervision and Administration Commission of Liaoning Provincial Government,,,,,"seems to be part of Benxi Iron & Steel Group;unclear if this is refering to the Benxi plant in Benxi, Liaoning (see above), or to the plant in Bentai, Benxi, Liaoning"
179,CHN,CHN0003,China,3.0,2.0,1300.0,1.0,ANSHAN BAODE I&S,"ANSHAN, LIAONING",Operating,41.172838,122.94421,PlantFacts,Exact,,"Anshan Baode Iron & Steel Co., Ltd",1.3,,http://www.baode.com.cn/about/index.php?aid=3,2020-04-06,,"Anshan Baode Iron & Steel Co., Ltd",,,,,"Plant address not on the website, but listed/located on Gmaps"
180,CHN,CHN0004,China,,,,0.0,Jianlong Beiman,"QIQIHAR, HEILONGJIANG",Operating,47.19187,123.616174,http://www.ejianlong.com/d/jl001/steel/company.jsp?entryid=0e902d701de34206bcba509b9311a65d&parentId=14,Exact,,Jianlong Beiman,,,http://www.ejianlong.com/d/jl001/steel/company.jsp?entryid=0e902d701de34206bcba509b9311a65d&parentId=14,2020-04-06,5000564682.0,"Beijing Jianlong Heavy Industry Group Co., Ltd (Jianlong Group)",,,,,"Newly added to the list; not sure if this one refers to an existing entry ; parts of the plant nearby seem also to belong to Dongbei Special Steel Group and Beiman Special Steel Co.,Ltd."
181,CHN,CHN0005,China,20.0,3.0,11200.0,1.0,CHENGDE I&S GROUP CO LTD,"CHENGDE, HEBEI",Operating,40.946739,117.721016,PlantFacts,Exact,5000577496,Chengde Iron & Steel Group Co Ltd (HBIS Group),,,http://www.cdsteel.cn/main/About.asp,2020-04-06,5000022648.0,HBIS Group Co Ltd,,,,,No address available but there is only one big plant near Chengde
182,CHN,CHN0006,China,42.0,4.0,33100.0,1.0,BENXI IRON & STEEL,"BENXI, LIAONING",Operating,41.280013,123.732009,PlantFacts,Exact,5037655413,Benxi Steel Group Corp,,,http://www.bxsteel.com/en/Benxi_steel_plates_co___ltd/,2020-04-08,5000014433.0,State-owned Assets Supervision and Administration Commission of Liaoning Provincial Government,,,,,
183,CHN,CHN0007,China,89.0,8.0,57240.0,1.0,ANSHAN IRON & STEEL,"ANSHAN, LIAONING",Operating,41.139644,122.986939,PlantFacts,Exact,5000069947,Angang Steel Co Ltd,,,http://www.ansteelgroup.com/a/news.php?pcid=16&cid1=18&cid=18&id=26 ; https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0411/ltn201904111113.pdf (AR 2017),2020-03-20,5037655487.0,Ansteel Group Corp Ltd,,,,,There is only one massive plant in Anshan city which belongs to the company. The company's registered address is close to the plant. Address on the website and in AR2017
