iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax,rank,pop2020,GrowthRate
IND,IND0020,India,Integrated,Darlaghat plant,Ambuja Cements (LafargeHolcim),"Darlaghat, Solan, Himachal Pradesh",Operating,31.258581,76.924968,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.6Mt/yr,,,,,1.6,Mt/yr,Chanchal Kuma,Tel: +91 17 9630 6283,,,1380004.385,0.0099
IND,IND0021,India,Grinding,Dadri Plant,Ambuja Cements (LafargeHolcim),"Dhoom Manikpur, GB Nagar, Uttar Pradesh",Operating,28.570512,77.54655600000001,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.5Mt/yr - Loesche 56.3+3 C,,,,,1.5,Mt/yr,Rajiv Kumar Sharma,Tel: +91 12 0280 9810,,,1380004.385,0.0099
IND,IND0022,India,Grinding,Sankrail Plant,Ambuja Cements (LafargeHolcim),"Dhulagori, Howrah, West Bengal",Operating,22.569254,88.19422800000001,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.5Mt/yr,,,,,1.5,Mt/yr,Arun Kumar Jha,Tel: +91 33 6499 1276 ( / 79),Fax: +91 33 6608 7233,,1380004.385,0.0099
IND,IND0023,India,Grinding,Nalagarh Plant,Ambuja Cements (LafargeHolcim),"Jhajra, Solan, Himachal Pradesh",Operating,31.114069,76.643271,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.5Mt/yr - Loesche 56.3+3 C,,,,,1.5,Mt/yr,R Jain,Tel: +91 17 9566 2698 ( / 702),Fax: +91 17 9566 2772 ( / 702),,1380004.385,0.0099
IND,IND0024,India,Grinding,Ropar Plant,Ambuja Cements (LafargeHolcim),"Lodhimajra, Ropar, Punjab",Operating,31.036340000000003,76.56755,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,2.5Mt/yr - Fuller KCP Closed Tube Mill,,,,,2.5,Mt/yr,R C Kothari,Tel: +91 18 8127 2234 ( / 2434),Fax: +91 18 8127 4018,,1380004.385,0.0099
IND,IND0025,India,Grinding,Magdalla Plant,Ambuja Cements (LafargeHolcim),"Magdalla, Surat, Gujarat",Operating,21.139583,72.739127,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.2Mt/yr,,,,,1.2,Mt/yr,S Prakash,Tel: +91 26 1272 0780 ( / 0530),Fax: +91 26 1272 0529,,1380004.385,0.0099
IND,IND0026,India,Integrated,Rabriyawas plant,Ambuja Cements (LafargeHolcim),"Rabriyawas, Pali, Rajasthan",Operating,26.29945,74.127123,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.8Mt/yr,,,,,1.8,Mt/yr,V V Tank,Tel: +91 29 3928 8011,Fax: +91 29 3928 8030,,1380004.385,0.0099
IND,IND0028,India,Integrated,Bhatapara plant,Ambuja Cements (LafargeHolcim),"Rawan, Baloda Bazar, Chhattisgarh",Operating,21.672501,82.083805,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,2.9Mt/yr,,,,,2.9,Mt/yr,Atul Desai,Tel: +91 77 2722 0010,Fax: +91 77 2722 0041,,1380004.385,0.0099
IND,IND0029,India,Grinding,Roorkee Plant,Ambuja Cements (LafargeHolcim),"Sikandarpu, Haridwar, Uttarkhand",Operating,29.967487,77.769868,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.0Mt/yr,,,,,1.0,Mt/yr,B K Jagetiya,Tel: +91 13 3228 2200,Fax: +91 13 3228 2214,,1380004.385,0.0099
IND,IND0030,India,Grinding,Farakka Plant,Ambuja Cements (LafargeHolcim),"Srimantapur, Murshidabad, West Bengal",Operating,24.775292,87.88645,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,1.0Mt/yr,,,,,1.0,Mt/yr,,Tel: +91 34 8525 2840,Fax: +91 34 8525 2281,,1380004.385,0.0099
IND,IND0031,India,Integrated,Awarpur plant,Ambuja Cements (LafargeHolcim),"Upparwahi, Chandrapur, Maharashtra",Operating,19.703919,79.22030600000001,GCD,Exact,4295873304.0,Ambuja Cements Ltd,,,https://www.ambujacement.com/contact-us,2020-02-09,4295890620.0,LafargeHolcim Ltd,4.5Mt/yr,,,,,4.5,Mt/yr,S K Thakur,Tel: +91 71 7326 6323,Fax: +91 71 7326 6339,,1380004.385,0.0099
IND,IND0033,India,Grinding,Visakha Plant,Andhra Cements (UltraTech Cement),"Durga Nagar, Visakhapatnam, Andhra Pradesh",Operating,17.763951000000002,83.194711,GCD,Exact,,,,,,,,,0.6Mt/yr,,,,,0.6,Mt/yr,K Sri Hari,Tel: +91 89 1272 0669,Fax: +91 89 1252 0408,,1380004.385,0.0099
IND,IND0034,India,Integrated,Durga plant,Andhra Cements (JP Group),"Durgapuram, Guntur, Andhra Pradesh",Operating,16.648359,79.702465,GCD,Exact,,,,,,,,,0.9Mt/yr,,,,,0.9,Mt/yr,,Tel: +91 86 4925 7428 ( / 9),Fax: +91 86 4925 7449,,1380004.385,0.0099
IND,IND0035,India,Integrated,Anjani plant,Anjani Portland Cement (Chettinad Cement),"Gudimalkapuram, Nalgonda,Telangana",Operating,16.767007,80.01402399999999,GCD,Exact,,,,,,,,,1.3Mt/yr,,,,,1.3,Mt/yr,N Venkat Raju,Tel: +91 40 2335 3096,Fax: +91 40 2335 3093,,1380004.385,0.0099
IND,IND0036,India,Integrated,Asian plant,Asian Concretes & Cements (ACC),"Manjholi, Solan, Himachal Pradesh",Operating,31.037155,76.629773,GCD,Exact,,,,,,,,,1.3Mt/yr,,,,,1.3,Mt/yr,Jai Dheeraj Chopra,Tel: +91 17 9526 5968,Fax: +91 17 9526 5968,,1380004.385,0.0099
IND,IND0038,India,Integrated,Bagalkot plant,Bagalkot Cement & Industries,"Bagalkot, Bagalkot, Karnataka",Operating,16.17713,75.681411,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,K N Tulsyan,Tel: +91 83 5422 0252,Fax: +91 83 5422 0736,,1380004.385,0.0099
IND,IND0039,India,Integrated,Barak plant,Barak Valley Cement,"Badarpurghat, Karimganj, Assam",Operating,24.865722,92.582104,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,Mukesh Agarwal,Tel: +91 38 4526 9435 ( / 9881),Fax: +91 38 4526 8965,,1380004.385,0.0099
IND,IND0040,India,Integrated,Bharathi plant,Bharathi Cement Corporation (Vicat),"Nallalingayapalli, Kadapa, Andhra Pradesh",Operating,14.586917000000001,78.579757,GCD,Exact,5000716366.0,Bharathi Cement Corp Pvt Ltd,5.0,,http://www.bharathicement.com/contact.php,2020-02-11,4295868605.0,Vicat SA,5.0Mt/yr,,,,,5.0,Mt/yr,B L N Murthy,Tel: +91 85 6320 0400,Fax: +91 85 6330 8080,,1380004.385,0.0099
IND,IND0041,India,Integrated,Bhavya plant,Bhavya Cements,"Thangeda, Guntur, Andhra Pradesh",Operating,16.654684,79.81512,GCD,Exact,,,,,,,,,1.4Mt/yr,,,,,1.4,Mt/yr,U Vijaya Sarathi,Tel: +91 86 4927 3900,Fax: +91 86 4927 3819,,1380004.385,0.0099
IND,IND0042,India,Integrated,Bheema plant,Bheema Cements,"Somajiguda, Hyderabad",Operating,16.844307999999998,79.98997299999999,GCD,Exact,,,,,,,,,0.9Mt/yr,,,,,0.9,Mt/yr,Shri S R B Ramesh Chandra,Tel: +91 40 2342 3270,Fax: +91 40 2331 1413,,1380004.385,0.0099
IND,IND0043,India,Integrated,Binani plant,Binani Cement (UltraTech),"Binanigram, Sirohi, Rajasthan",Operating,24.82232,73.093914,GCD,Exact,4297204326.0,Binani Cement Ltd,6.25,,http://binaniindustries.com/our-business-areas/cement/,2020-08-07,4295872971.0,Grasim Industries Ltd,4.9Mt/yr,,,,,4.9,Mt/yr,R P Sharma,Tel: +91 29 7122 3005,Fax: +91 29 7123 5020,,1380004.385,0.0099
IND,IND0044,India,Grinding,Neem-Ka-Thana Plant,Binani Cement (UltraTech),"Sirohi, Sikar, Rajasthan",Operating,27.693977,75.728868,GCD,Exact,,,,,,,,,1.4Mt/yr,,,,,1.4,Mt/yr,Vijay Kumar Panwar,Tel: +91 15 7451 3476,Fax: +91 15 7451 7476,,1380004.385,0.0099
IND,IND0045,India,Grinding,Raebareli Plant,Birla Corporation,"Amawan Road, Raebareli, Uttar Pradesh",Operating,26.253459000000003,81.250948,GCD,Exact,4295872966.0,Birla Corporation Ltd,1.3,,https://www.birlacorporation.com/plants.html,2020-02-05,4295872966.0,Birla Corporation Ltd,0.6Mt/yr,,,,,0.6,Mt/yr,B K Agarwal,Tel: +91 53 5221 7114,Fax: +91 53 5221 7239,,1380004.385,0.0099
IND,IND0046,India,Integrated,Satna plant,Birla Corporation,"Birla Vikas, Satna, Madhya Pradesh",Operating,24.595585,80.858324,GCD,Exact,4295872966.0,Birla Corporation Ltd,2.2,,https://www.birlacorporation.com/plants.html,2020-02-05,4295872966.0,Birla Corporation Ltd,1.7Mt/yr,,,,,1.7,Mt/yr,P S Marwah,Tel: +91 76 7241 2000,Fax: +91 76 7225 7456,,1380004.385,0.0099
IND,IND0047,India,Grinding,Durgapur Plant,Birla Corporation,"Durgapur, Burdwan, West Bengal",Operating,23.562013,87.23354,GCD,Exact,4295872966.0,Birla Corporation Ltd,2.3,,https://www.birlacorporation.com/plants.html,2020-02-05,4295872966.0,Birla Corporation Ltd,1.6Mt/yr,,,,,1.6,Mt/yr,P C Mathur,Tel: +91 34 3645 4051,Fax: +91 34 3258 5290,,1380004.385,0.0099
IND,IND0048,India,Integrated,Chanderia plant,Birla Corporation,"Madhav Nagar, Chittorgarh, Rajasthan",Operating,24.930920999999998,74.634164,GCD,Exact,4295872966.0,Birla Corporation Ltd,4.0,,https://www.birlacorporation.com/plants.html,2020-02-05,4295872966.0,Birla Corporation Ltd,2.5Mt/yr,,,,,2.5,Mt/yr,Vinod Kumar Hamirwasia,Tel: +91 14 7225 6601,Fax: +91 14 7225 6609,,1380004.385,0.0099
IND,IND0050,India,Integrated,Asansol plant,Burnpur Cement,"Kanayapur, Burdwan, West Bengal",Operating,23.718837,86.954305,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,B K Ladha,Tel: +91 34 1225 0859,Fax: +91 34 1225 0860,,1380004.385,0.0099
IND,IND0051,India,Integrated,Patratu plant,Burnpur Cement,"Patratu, Hazaribagh, Jharkhand",Operating,23.620478,85.274431,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,B K Ladha,,,,1380004.385,0.0099
IND,IND0052,India,Integrated,Calcom plant,Calcom Cement India (Dalmia Bharat),"Jamuna Nagar, Umrangsho, Dima Hasao, Assam",Operating,25.512145,92.764963,GCD,Exact,4297911863.0,Calcom Cement India Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,0.8Mt/yr,,,,,0.8,Mt/yr,Simanta Roy Choudhury,Tel: +91 36 7425 5404 ( / 5399),Fax: +91 36 7425 5375,,1380004.385,0.0099
IND,IND0053,India,Grinding,Lanka Plant,Calcom Cement India (Dalmia Bharat),"Lanka, Assam",Operating,25.891479,92.975349,GCD,Exact,4297911863.0,Calcom Cement India Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,1.7Mt/yr,,,,,1.7,Mt/yr,,,,,1380004.385,0.0099
IND,IND0055,India,Integrated,Bokajan plant,Cement Corporation of India,"Bokajan, Karbi-Anglong, Assam",Operating,26.020467,93.766061,GCD,Exact,5000930578.0,Cement Corp Of India Ltd,,,https://cciltd.in/page.php?id=75,2020-03-13,5000930578.0,Cement Corp Of India Ltd,Dry - 0.2Mt/yr,,,,,0.2,Mt/yr,,Tel: +91 36 7524 6106,Fax: +91 36 7524 6107,,1380004.385,0.0099
IND,IND0056,India,Integrated,Tandur plant,Cement Corporation of India,"Tandur, Raipur, Chattisgarh",Operating,17.333482,77.484197,GCD,Exact,5000930578.0,Cement Corp Of India Ltd,,,https://cciltd.in/page.php?id=81,2020-03-13,5000930578.0,Cement Corp Of India Ltd,Dry - 1.0Mt/yr,,,,,1.0,Mt/yr,V K Pandey,Tel: +91 84 1124 7240,Fax: +91 84 1124 7243,,1380004.385,0.0099
IND,IND0057,India,Integrated,Rajban plant,Cement Corporation of India,"Rajban, Sirmaur, Himachal Pradesh",Operating,30.521323,77.661101,GCD,Exact,5000930578.0,Cement Corp Of India Ltd,,,https://cciltd.in/page.php?id=76,2020-03-13,5000930578.0,Cement Corp Of India Ltd,Dry - 0.2Mt/yr,,,,,0.2,Mt/yr,A K Srivastava,Tel: +91 17 0426 6221 ( / 22 2383),Fax: +91 17 0426 6270,,1380004.385,0.0099
IND,IND0058,India,Integrated,Amrit plant,Cement Industries,"Rymbai, Jaintia Hills, Meghalaya",Operating,25.242787,92.34565400000001,GCD,Exact,,,,,,,,,1.0Mt/yr,,,,,1.0,Mt/yr,Ramesh Erukulla,Tel: +91 36 4230 7077,,,1380004.385,0.0099
IND,IND0061,India,Integrated,Century Cement plant,Century Cement (UltraTech),"Baikunth, Raipur, Chattisgarh",Operating,21.497474,81.78279,GCD,Exact,,Century Cement,2.4,1974.0,http://birlagoldcement.com/our-plants#plantsdropdown,2020-02-17,4295873184.0,Century Textile and Industries Ltd,2.1Mt/yr,,,,,2.1,Mt/yr,Alok Patni,Tel: +91 77 2126 1222,Fax: +91 77 2126 1229,,1380004.385,0.0099
IND,IND0062,India,Integrated,Manikgarh plant,Century Cement (UltraTech),"Gadchandur, Chandrapur, Maharashtra",Operating,19.724394,79.176075,GCD,Exact,,Century Cement,6.0,1987.0,http://birlagoldcement.com/our-plants#plantsdropdown,2020-02-17,4295873184.0,Century Textile and Industries Ltd,2 - 2.2Mt/yr,,,,,2.2,Mt/yr,P S Bakshi,Tel: +91 71 7324 6840,Fax: +91 7173 246 485,,1380004.385,0.0099
IND,IND0063,India,Integrated,Sonar Bangla plant,Century Cement (UltraTech),"Gankar, Murshidabad, West Bengal",Operating,24.388462,88.083237,GCD,Exact,,Century Cement,2.0,2013.0,http://birlagoldcement.com/our-plants#plantsdropdown,2020-02-17,4295873184.0,Century Textile and Industries Ltd,1.5Mt/yr,,,,,1.5,Mt/yr,A K Panja,Tel: +91 38 4323 7129,Fax: +91 38 4323 7140,,1380004.385,0.0099
IND,IND0064,India,Integrated,Maihar plant,Century Cement (UltraTech),"Sarlanagar, Satna, Madhya Pradesh",Operating,24.202644,80.799867,GCD,Exact,,Century Cement,4.2,1979.0,http://birlagoldcement.com/our-plants#plantsdropdown,2020-02-17,4295873184.0,Century Textile and Industries Ltd,4.2Mt/yr,,,,,4.2,Mt/yr,R K Vaishnavi,Tel: +91 76 7427 7067,Fax: +91 76 7427 7806,,1380004.385,0.0099
IND,IND0065,India,Integrated,Kallur plant,Chettinad Cement,"Bhaktampalli, Gulbarga, Karnataka",Operating,17.370099,77.445669,GCD,Exact,4295872681.0,Chettinad Cement Corporation Pvt Ltd,,,https://www.chettinad.com/cements_plants.php?site=Kallur,2020-02-06,4295872681.0,Chettinad Cement Corporation Pvt Ltd,2.0Mt/yr (Expansion to 5.8Mt/yr announced in 2014),,,,,2.0,Mt/yr,A M Seetharamaih,Tel: +91 94 8083 2600,Fax: +91 94 7527 3019,,1380004.385,0.0099
IND,IND0066,India,Integrated,Karikkali plant,Chettinad Cement,"Karikkali, Dindigul, Tamil Nadu",Operating,10.712664,78.09319,GCD,Exact,4295872681.0,Chettinad Cement Corporation Pvt Ltd,4.5,,https://www.chettinad.com/cements_plants.php?site=Karikkali,2020-02-06,4295872681.0,Chettinad Cement Corporation Pvt Ltd,4.3Mt/yr,,,,,4.3,Mt/yr,N Muthusamy,Tel: +91 45 5123 4441 ( / 23 4431),Fax: +91 45 5123 4608,,1380004.385,0.0099
IND,IND0067,India,Integrated,Ariyalur plant,Chettinad Cement,"Keelapaluvur, Ariyalur, Tamil Nadu",Operating,11.058644000000001,79.063006,GCD,Exact,4295872681.0,Chettinad Cement Corporation Pvt Ltd,,,https://www.chettinad.com/cements_plants.php?site=Ariyalur,2020-02-06,4295872681.0,Chettinad Cement Corporation Pvt Ltd,5.5Mt/yr,,,,,5.5,Mt/yr,V Ganesan,Tel: +91 43 2924 7774 ( / 25 0004),Fax: +91 43 2925 0011,,1380004.385,0.0099
IND,IND0068,India,Integrated,Puliyur plant,Chettinad Cement,"Puliyur Cement, Karur, Tamil Nadu",Operating,10.937116,78.152888,GCD,Exact,4295872681.0,Chettinad Cement Corporation Pvt Ltd,1.7,,https://www.chettinad.com/cements_plants.php?site=Puliyur,2020-02-06,4295872681.0,Chettinad Cement Corporation Pvt Ltd,1.7Mt/yr,,,,,1.7,Mt/yr,A Annadurai,Tel: +91 43 2425 1354 ( / 55 / 56),Fax: +91 43 2425 1356,,1380004.385,0.0099
IND,IND0069,India,Grinding,Ahuja Plant,Chettinad Cement,"Solapur, Maharashtra",Operating,17.530245999999998,76.040366,GCD,Exact,4295872681.0,Chettinad Cement Corporation Pvt Ltd,,,https://www.chettinad.com/cements_plants.php?site=Solapur,2020-02-06,4295872681.0,Chettinad Cement Corporation Pvt Ltd,2Mt/yr,,,,,2.0,Mt/yr,Dhanunjaya Jagdale,Tel: +7770017412,,,1380004.385,0.0099
IND,IND0072,India,Integrated,Shriram plant,DCM Shriram Consolidated,"Shriram Nagar, Kota, Rajasthan",Operating,25.134755,75.889485,GCD,Exact,,,,,,,,,0.4Mt/yr,,,,,0.4,Mt/yr,K K Kaul,Tel: +91 74 4248 0001,Fax: +91 74 4248 0003,,1380004.385,0.0099
IND,IND0073,India,Integrated,Kadapa plant,Dalmia Bharat,"Chinna Komerla, Kadapa, Andhra Pradesh",Operating,14.932014,78.339902,GCD,Exact,5000747519.0,Dalmia Cement (Bharat) Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,2.5Mt/yr,,,,,2.5,Mt/yr,Anil Bajaj,Tel: +91 85 6027 2431 ( / 2434),Fax: +91 85 6027 2420,,1380004.385,0.0099
IND,IND0074,India,Integrated,,Dalmia Bharat,"Dalmiapuram, Tamil Nadu",Operating,10.968100999999999,78.947252,GCD,Exact,5000747519.0,Dalmia Cement (Bharat) Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,2.5Mt/yr,,,,,2.5,Mt/yr,Krishna Kumar,Tel: +91 43 2923 5382,Fax: +91 43 2923 5111,,1380004.385,0.0099
IND,IND0075,India,Integrated,Ariyalur plant,Dalmia Bharat,"Thamaraikulam, Ariyalur, Tamil Nadu",Operating,11.182995,79.09975,GCD,Exact,5000747519.0,Dalmia Cement (Bharat) Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,4.0Mt/yr,,,,,4.0,Mt/yr,Krishna Kumar,Tel: +91 43 2929 4418,,,1380004.385,0.0099
IND,IND0076,India,Grinding,Bokaro Plant,Dalmia Bharat,"Balidih, Bokaro, Jharkhand",Operating,23.700238,86.063099,GCD,Exact,5000747519.0,Dalmia Cement (Bharat) Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,2.1Mt/yr,,,,,2.1,Mt/yr,Ashok Sharma,Tel: +91 65 4225 3278 ( / 79),Fax: +91 65 4225 3032,,1380004.385,0.0099
IND,IND0077,India,Integrated,Goa plant,Dalmia Bharat Cement,"Belgaum, Karnataka",Operating,16.204723,75.209295,GCD,Exact,5000747519.0,Dalmia Cement (Bharat) Ltd,,,https://www.dalmiacement.com/contact-us.html,2020-02-05,5050706317.0,Dalmia Bharat Ltd,2.5Mt/yr,,,,,2.5,Mt/yr,,,,,1380004.385,0.0099
IND,IND0078,India,Integrated,Deccan plant,Deccan Cements,"Bhavanipurma, Nalgonda, Telangana",Operating,16.711862,79.711104,GCD,Exact,,,,,,,,,1.8Mt/yr,,,,,1.8,Mt/yr,S Venkateswarlu,Tel: +91 86 8322 9503,Fax: +91 86 8322 9502,,1380004.385,0.0099
IND,IND0079,India,Grinding,,Emami Cement,"Panagarh, West Bengal",Operating,23.439328,87.51119,GCD,Exact,,,,,,,,,2.0Mt/yr (Opening January 2017),,,,,2.0,Mt/yr,,,,,1380004.385,0.0099
IND,IND0080,India,Integrated,Kadapa plant,Emami Cement,"Risdar, Chhattisgarh",Operating,21.63125,82.110036,GCD,Exact,,,,,,,,,5.5Mt/yr,,,,,5.5,Mt/yr,,Tel: +91 77 2722 2033,,,1380004.385,0.0099
IND,IND0081,India,Grinding,Duvvada Slag Plant,Encore Cement & Additives (ACC),"Duvvada, Vishakhapatanam, Andhra Pradesh",Operating,17.709591,83.154501,GCD,Exact,,,,,,,,,0.4Mt/yr,,,,,0.4,Mt/yr,N Nageshwara Rao,Tel: +91 89 1251 0344,Fax: +91 89 1251 0344,,1380004.385,0.0099
IND,IND0082,India,Integrated,Max plant,Green Valley Industries,"Chiehruphi, Jaintia Hills, Meghalaya",Operating,25.240013,92.390906,GCD,Exact,,,,,,,,,1.0Mt/yr,,,,,1.0,Mt/yr,Vineet Agarwal,Tel: +91 33 2282 7367 ( / 7368),Fax: +91 33 2282 8307,,1380004.385,0.0099
IND,IND0083,India,Integrated,Sidheegram plant,Gujarat Sidhee Cement,"Sidheegram, Junagadh, Gujarat",Operating,20.867858,70.564701,GCD,Exact,,,,,,,,,1.2Mt/yr,,,,,1.2,Mt/yr,K K Vasavada,Tel: +91 28 7628 6530,Fax: +91 28 7628 6540,,1380004.385,0.0099
IND,IND0085,India,Integrated,Ammasandra plant,HeidelbergCement India,"Ammasandra, Tumkur, Karnataka",Operating,13.270220000000002,76.723122,GCD,Exact,4295872429.0,Heidelbergcement India Ltd,,,http://www.mycemco.com/plants-overview-capacities,2020-02-08,4295868961.0,HeidelbergCement AG,0.6Mt/yr,,,,,0.6,Mt/yr,Gopi Ranganath,Tel: +91 81 3927 8656,Fax: +91 81 3927 8375,,1380004.385,0.0099
IND,IND0086,India,Grinding,Imlai Plant Jhansi Plant,HeidelbergCement India HeidelbergCement India,"Imlai, Damoh, Madhya Pradesh Madora, Jhansi, Uttar Pradesh",Operating,23.863185,79.42625100000001,GCD,Exact,,,,,,,,,1.0Mt/yr 2.7Mt/yr,,,,,1.0,Mt/yr,Kailash Singh S Gupta,Tel: +91 76 0124 1301 ( / 02 / 05) Tel: +91 51 0275 0545 ( / 0549),Fax: +91 76 0124 1235 Fax: +91 51 0275 0544,,1380004.385,0.0099
IND,IND0087,India,Grinding,Jhansi Plant,HeidelbergCement India,"Madora, Jhansi, Uttar Pradesh",Operating,25.499517,78.71143599999999,GCD,Exact,4295872429.0,Heidelbergcement India Ltd,,,http://www.mycemco.com/plants-overview-capacities,2020-02-08,4295868961.0,HeidelbergCement AG,2.7Mt/yr,,,,,2.7,Mt/yr,,Tel: +91 5102 750545/ 0549,Fax: +91 5102 750544,,1380004.385,0.0099
IND,IND0088,India,Integrated,Narsingarh plant,HeidelbergCement India,"Narsingarh, Rajgarh, Madhya Pradesh",Operating,23.990282,79.392584,GCD,Exact,4295872429.0,Heidelbergcement India Ltd,,,http://www.mycemco.com/plants-overview-capacities,2020-02-08,4295868961.0,HeidelbergCement AG,3.1Mt/yr (Clinker),,,,,3.1,Mt/yr,Sanjeev Gupta,Tel: +91 76 0124 1301,Fax: +91 77 2628 8208,,1380004.385,0.0099
IND,IND0089,India,Integrated,,Hills Cement Company,"Mynkee, Jaintia Hills, Meghalaya",Operating,25.225076,92.388161,GCD,Exact,,,,,,,,,1.0Mt/yr,,,,,1.0,Mt/yr,Kunal Mittal,Tel: +91 36 1273 3938 / 5527,Fax: +91 36 1273 3939,,1380004.385,0.0099
IND,IND0096,India,Integrated,Gotan plant,JK Cement Ltd,"Gotan, Nagaur, Rajasthan",Operating,26.644668,73.727432,GCD,Exact,4295873446.0,J K Cement Ltd,,,https://www.jkcement.com/l-plant_locator,2020-02-06,4295873446.0,J K Cement Ltd,0.6Mt/yr (White),,,,,0.6,Mt/yr,,Tel: +91 15 91 23 0201,Fax: +91 15 9123 0206,,1380004.385,0.0099
IND,IND0097,India,Grinding,Jhajjar Plant,JK Cement Ltd,"Jhajjar, Haryana",Operating,28.490245,76.386299,GCD,Exact,4295873446.0,J K Cement Ltd,,,https://www.jkcement.com/l-plant_locator,2020-02-06,4295873446.0,J K Cement Ltd,1.5Mt/yr,,,,,1.5,Mt/yr,,,,,1380004.385,0.0099
IND,IND0098,India,Integrated,Nimbahera plant,JK Cement Ltd,"Kailash Nagar, Chittorgarh, Rajasthan",Operating,24.642507000000002,74.684476,GCD,Exact,4295873446.0,J K Cement Ltd,,,https://www.jkcement.com/l-plant_locator,2020-02-06,4295873446.0,J K Cement Ltd,3.3Mt/yr,,,,,3.3,Mt/yr,D Ravishankar,Tel: +91 14 7722 0087,Fax: +91 14 7722 0027,,1380004.385,0.0099
IND,IND0099,India,Integrated,Mangrol plant,JK Cement Ltd,"Mangrol, Chittorgarh, Rajasthan",Operating,24.695595,74.684612,GCD,Exact,4295873446.0,J K Cement Ltd,,,https://www.jkcement.com/l-plant_locator,2020-02-06,4295873446.0,J K Cement Ltd,1.0Mt/yr (Plans to increase to 3.0Mt/yr),,,,,1.0,Mt/yr,D Ravishankar,Tel: +91 14 7724 6324,Fax: +91 14 7722 0027,,1380004.385,0.0099
IND,IND0100,India,Integrated,Muddapur plant,JK Cement Ltd,"Muddapur, Bagalkot, Karnataka",Operating,16.205970999999998,75.298457,GCD,Exact,4295873446.0,J K Cement Ltd,,,https://www.jkcement.com/l-plant_locator,2020-02-06,4295873446.0,J K Cement Ltd,3.0Mt/yr,,,,,3.0,Mt/yr,Shabbir Khan,Tel: +91 83 5028 9000,Fax: +91 83 5028 0710,,1380004.385,0.0099
IND,IND0102,India,Integrated,Durg plant,JK Lakshmi Cement,"Durg, Chhattisgarh",Operating,21.372294,81.45013399999999,GCD,Exact,4295872438.0,JK Lakshmi Cement Ltd,,,http://www.jklakshmicement.com/contact-us/,2020-02-06,4295872438.0,JK Lakshmi Cement Ltd,1.7Mt/yr,,,,,1.7,Mt/yr,D K Mehta,,,,1380004.385,0.0099
