tile_id,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
MGRS-50RPV-0209-2020-01,3,Integrated,Dry,193466.07456820633,151712.43989109236,312417.79238653585,285.335143460117,267.19298369484045,352.20916814708517
MGRS-50RPV-0324-2020-02,3,Integrated,Dry,1045862.8933511808,552203.2498326871,2531340.9733691746,498.10693874830037,511.8014475892239,661.9104369197433
MGRS-50RPV-0383-2020-02,1,Grinding,Wet,375595.5672846492,375595.5672846492,375595.5672846492,0.0,0.0,0.0
MGRS-50RQP-0263-2020-04,2,Grinding,Wet,328456.10319061164,328456.10319061164,474269.8985374529,0.0,0.0,0.0
MGRS-50RQP-0762-2020-04-2,1,Grinding,Wet,59283.30234263052,59283.30234263052,59283.30234263052,0.0,0.0,0.0
MGRS-50RQQ-0414-2020-01,2,Integrated,Wet,645095.5148856161,645095.5148856161,767185.342387537,1549.7197655061163,1549.7197655061163,1559.454384200566
MGRS-50RQQ-0472-2020-01,2,Integrated,Dry,884951.9819324228,884951.9819324228,1176362.9033400589,3923.681699948461,3923.681699948461,5117.530570595903
MGRS-50RQT-0081-2020-01,1,Grinding,Wet,146745.1711232512,146745.1711232512,146745.1711232512,0.0,0.0,0.0
MGRS-50RQT-0275-2020-01,1,Grinding,Wet,13825.429689438239,13825.429689438239,13825.429689438239,0.0,0.0,0.0
MGRS-50RQT-0421-2020-01,3,Integrated,Dry,228369.42470882842,239349.54176559125,245197.22134253022,726.3767108293056,690.0660204179089,852.9249239925512
MGRS-50RQT-0599-2020-01-1,3,Integrated,Dry,196781.97660261134,180144.01242978912,251715.88905127853,359.6623338214215,369.5820128113865,393.40940850321334
MGRS-50RQT-0713-2020-01,3,Integrated,Dry,229966.82484126327,267967.66732640535,322476.73350689915,216.19031261566266,230.70632989342906,271.3030630253094
MGRS-50RQT-0714-2020-01,3,Integrated,Dry,209550.73167168224,205052.98022004912,221577.13494566508,154.5169158758868,230.58949153607605,232.96125609158437
MGRS-50RQT-0737-2020-01,1,Integrated,Dry,245136.18595460552,245136.18595460552,245136.18595460552,288.4368586828414,288.4368586828414,288.4368586828414
MGRS-50RQT-0738-2020-01-1,2,Integrated,Dry,181142.3094038218,181142.3094038218,341183.30850358994,261.94729062703607,261.94729062703607,293.4980777458503
MGRS-50RQT-0738-2020-01-2,3,Integrated,Dry,203659.1117335313,202479.37916657527,222786.5690398038,310.36692968441133,334.80587934197257,340.60188167179876
MGRS-50RQT-0750-2020-01,3,Integrated,Dry,102672.55240416511,110439.74104866813,114620.58474757698,256.884600370206,255.27926600531003,283.98522140852936
MGRS-50RQT-0782-2020-01-1,3,Integrated,Dry,424796.29559258436,502070.34447347804,517551.3910704803,921.4954188408794,885.7026537632107,1033.629614459217
MGRS-50RQT-0782-2020-01-2,1,Grinding,Wet,106958.09237414665,106958.09237414665,106958.09237414665,0.0,0.0,0.0
MGRS-50RQT-0782-2020-01-4,3,Integrated,Dry,120391.82371114973,131608.73649280905,154388.54891072126,269.9010934728079,290.51551274213034,351.37589379044596
MGRS-50RQT-0783-2020-01,3,Integrated,Dry,247501.08616014963,248222.65145734753,256294.4791738256,534.6165386185866,538.5911645161142,569.0513682269882
MGRS-50RQU-0486-2020-01,3,Integrated,Dry,175293.75240979687,182801.61807909812,219227.26334667334,373.76964632843976,307.5736805033329,509.84748974299674
MGRS-50RQU-0621-2020-01,3,Integrated,Dry,208223.5535077624,169723.9848972613,306675.9066134836,236.9813996287915,240.61526387095154,303.37575517528455
MGRS-50RQU-0687-2020-01,3,Integrated,Dry,379279.5085844992,384988.85830707947,385867.3270723543,352.4896072776494,391.7055358991091,414.20251394561
MGRS-50RQU-0695-2020-01,2,Integrated,Dry,188150.99738628996,188150.99738628996,268109.6662844061,274.48055920730275,274.48055920730275,280.69570723425534
MGRS-50RQU-0708-2020-01,3,Integrated,Dry,211302.01321958395,244236.11748521487,255201.94566144323,293.86566284761165,322.2090386812187,348.9282040916651
MGRS-50RQU-0729-2020-01,3,Integrated,Dry,76021.22836904721,62746.21197758704,117489.91483879038,429.2886426462524,439.9807262487011,545.9176707109913
MGRS-50RQV-0073-2020-01,3,Integrated,Dry,327899.30914161494,321524.1424941882,389356.96994683304,525.1465190559004,525.985177059223,558.7876817589711
MGRS-50RQV-0104-2020-01,3,Integrated,Dry,251223.0907945744,244168.7486580245,269939.9763609449,448.4892415322224,537.5923639245541,602.5867345811994
MGRS-50RQV-0243-2020-01-1,2,Grinding,Wet,128710.48833691792,128710.48833691792,168440.5406835177,0.0,0.0,0.0
MGRS-50RQV-0243-2020-01-2,2,Grinding,Wet,70429.60168937086,70429.60168937086,71993.34359121721,0.0,0.0,0.0
MGRS-50RQV-0261-2020-01,2,Integrated,Dry,1239803.1626483328,1239803.1626483328,1303123.665921519,2745.002144597889,2745.002144597889,2962.9101251494785
MGRS-50RQV-0293-2020-01-1,3,Integrated,Dry,173517.57146981257,176063.20985170646,203087.76268242247,374.8294279609284,378.4042598196431,417.7783223917583
MGRS-50RQV-0293-2020-01-2,2,Integrated,Dry,203835.43085158564,203835.43085158564,309546.2806639153,290.8402491530943,290.8402491530943,317.1628910614616
MGRS-50RQV-0301-2020-01-1,3,Integrated,Dry,108086.48532995381,92821.0264241276,144523.872473866,286.0496449251341,288.07068703180767,360.27588646767714
MGRS-50RQV-0301-2020-01-2,1,Grinding,Wet,72523.74632222168,72523.74632222168,72523.74632222168,0.0,0.0,0.0
MGRS-50RQV-0334-2020-01,3,Integrated,Dry,227696.4465154463,250651.26400341504,290112.44555170205,284.7856099819015,357.67391902762387,361.3030540310346
MGRS-50RQV-0428-2020-01-1,3,Integrated,Dry,89038.86789544615,33347.55010065391,211861.69565346054,200.5878307031317,201.4907286469668,221.78705438187438
MGRS-50RQV-0428-2020-01-2,3,Integrated,Dry,212027.92027182362,225767.59859898261,240653.25904980398,319.2427650749107,342.5774032502535,411.2937661613224
MGRS-50RQV-0549-2020-01-2,3,Integrated,Dry,141940.8854964697,126055.63924414318,200334.96127193232,350.478126018852,298.98293434237956,460.174764353502
MGRS-50RQV-0549-2020-01-3,3,Integrated,Dry,616551.0284283925,591850.8571685193,815063.5412694658,489.0032801103857,510.088470504665,519.2197415702678
MGRS-50RQV-0550-2020-01,3,Integrated,Dry,249911.27033961375,252339.89112861545,264481.63723553135,577.1176351136431,599.7775719558106,687.6875802195304
MGRS-50RQV-0576-2020-01,3,Integrated,Dry,227351.32972591295,195612.9584397884,301009.4077039561,222.21169647993648,233.58145342122336,244.55778144750124
MGRS-50RQV-0579-2020-01,3,Integrated,Dry,477566.7470252456,499975.51638018794,643783.1226943874,731.8303688838537,746.7246231535464,803.8697892667815
MGRS-50RQV-0581-2020-01,3,Integrated,Dry,195129.49166737305,136078.70870843486,324983.4426908948,250.45570061733042,249.53078640966172,269.7709320743826
MGRS-50RQV-0599-2020-01,3,Integrated,Dry,212048.26177571027,224359.51910507836,231093.73633277725,350.7391158926065,361.24544839746466,374.7321306849105
MGRS-50RQV-0621-2020-01,3,Integrated,Dry,235542.2986379466,237001.16348921755,254791.4938365791,359.5330038268968,413.7006069029512,447.88065127968
MGRS-50RQV-0953-2020-01,3,Integrated,Dry,126228.04891085625,135310.86105093345,174866.15732672962,470.9763473838052,498.7578669127771,503.84614774712776
MGRS-50SKB-0204-2020-03-1,1,Grinding,Wet,138408.43847140315,138408.43847140315,138408.43847140315,0.0,0.0,0.0
MGRS-50SKB-0204-2020-03-2,3,Integrated,Dry,346805.77573238785,279421.0354163908,725956.5831811426,333.2770422276243,480.7485534234161,519.0825732594567
MGRS-50SKB-0204-2020-03-3,1,Grinding,Wet,37262.168994772524,37262.168994772524,37262.168994772524,0.0,0.0,0.0
MGRS-50SKB-0212-2020-03-2,3,Integrated,Dry,238967.81730018134,309247.9285637779,321215.44304887304,562.7434877787548,582.2892496191249,670.9237370406095
MGRS-50SKD-0440-2020-03-2,1,Grinding,Wet,70050.02387344651,70050.02387344651,70050.02387344651,0.0,0.0,0.0
MGRS-50SKE-0011-2020-01,3,Integrated,Dry,300223.8456385006,341875.97472676844,441488.90691716986,320.6846796100043,301.47401070989457,388.1486276376612
MGRS-50SKE-0132-2020-01,1,Grinding,Wet,342886.8699821572,342886.8699821572,342886.8699821572,0.0,0.0,0.0
MGRS-50SKE-0191-2020-01-2,1,Integrated,Dry,214795.39638445008,214795.39638445008,214795.39638445008,860.675489285891,860.675489285891,860.675489285891
MGRS-50SKE-0538-2020-01,3,Integrated,Dry,783895.6208167897,937130.4926840474,1115206.0837820703,895.6106304040861,915.9895559176932,989.4136169661242
MGRS-50SKE-0597-2020-01,3,Integrated,Dry,274899.6748931868,176251.19436162862,483724.539315452,269.47400287863405,260.2573294261914,328.9161354574593
MGRS-50SKE-0599-2020-01-2,3,Integrated,Dry,378225.79829485074,383693.9045194613,406990.5146124078,784.4041694524451,742.2042801937304,944.5227233493363
MGRS-50SKE-0600-2020-01,3,Integrated,Dry,453168.75850311166,462106.35870618833,645476.4462475423,574.2777381194862,644.2911381222775,649.9197720063894
MGRS-50SKE-0616-2020-01,3,Integrated,Dry,255735.94904131364,330361.28455141274,366384.97973818704,272.96545292533517,264.58953187380723,296.3435772608303
MGRS-50SKE-0617-2020-01-1,1,Grinding,Wet,17042.129301584893,17042.129301584893,17042.129301584893,0.0,0.0,0.0
MGRS-50SKE-0617-2020-01-2,1,Grinding,Wet,143995.78448197676,143995.78448197676,143995.78448197676,0.0,0.0,0.0
MGRS-50SKE-0617-2020-01-3,3,Integrated,Dry,290208.30144684424,308698.69948150084,357679.53376818507,295.6154260382175,320.79627016641456,355.35908081044596
MGRS-50SKF-0087-2020-03-1,3,Integrated,Dry,253622.56129210483,265385.9643516258,339632.6402123771,259.54527060894424,266.8930790805889,296.31813073803517
MGRS-50SKF-0087-2020-03-2,1,Grinding,Wet,141609.81675144183,141609.81675144183,141609.81675144183,0.0,0.0,0.0
MGRS-50SKF-0097-2020-03,1,Integrated,Dry,219549.9310789144,219549.9310789144,219549.9310789144,186.73547557762438,186.73547557762438,186.73547557762438
MGRS-50SKF-0143-2020-03,3,Integrated,Dry,281759.2010244958,253224.78216145208,356231.43617423647,638.966224298804,660.333924867696,737.1679725022618
MGRS-50SKF-0176-2020-03,1,Grinding,Wet,610087.3955564594,610087.3955564594,610087.3955564594,0.0,0.0,0.0
MGRS-50SKF-0394-2020-03-1,3,Integrated,Dry,352897.031122935,365784.67919686483,470026.9327244343,183.46530016419146,194.6421589488404,211.5410771148961
MGRS-50SKF-0394-2020-03-2,2,Integrated,Wet,70865.3840712477,70865.3840712477,93751.5460129027,197.79810284235072,197.79810284235072,200.91552665784846
MGRS-50SKF-0399-2020-03,1,Grinding,Wet,59182.74491623684,59182.74491623684,59182.74491623684,0.0,0.0,0.0
MGRS-50SKF-0555-2020-03,1,Grinding,Wet,63784.943994473535,63784.943994473535,63784.943994473535,0.0,0.0,0.0
MGRS-50SKF-0628-2020-03,3,Integrated,Dry,417385.83100821194,446449.1173734885,477790.8995934165,828.0554873403895,734.7109928129568,1037.6535321533997
MGRS-50SKF-0812-2020-03,1,Grinding,Wet,203926.4269058123,203926.4269058123,203926.4269058123,0.0,0.0,0.0
MGRS-50SKF-0903-2020-03-1,1,Grinding,Wet,184754.43532747292,184754.43532747292,184754.43532747292,0.0,0.0,0.0
MGRS-50SKF-0903-2020-03-2,1,Grinding,Wet,117837.60007486203,117837.60007486203,117837.60007486203,0.0,0.0,0.0
MGRS-50SKF-0929-2020-03-3,1,Integrated,Wet,28965.28975101085,28965.28975101085,28965.28975101085,102.29854362796347,102.29854362796347,102.29854362796347
MGRS-50SKF-0953-2020-03,1,Grinding,Wet,252428.12352258933,252428.12352258933,252428.12352258933,0.0,0.0,0.0
MGRS-50SKG-0003-2020-01,3,Integrated,Dry,404596.274035015,388439.6614293746,501057.27602503914,426.4001929820043,400.02473090866306,516.587815287186
MGRS-50SKG-0072-2020-01-1,1,Grinding,Wet,131752.27268690764,131752.27268690764,131752.27268690764,0.0,0.0,0.0
MGRS-50SKG-0072-2020-01-2,1,Grinding,Wet,106181.97536586059,106181.97536586059,106181.97536586059,0.0,0.0,0.0
MGRS-50SKG-0072-2020-01-3,1,Grinding,Wet,177222.8701333407,177222.8701333407,177222.8701333407,0.0,0.0,0.0
MGRS-50SKG-0072-2020-01-4,1,Grinding,Wet,45797.98817535395,45797.98817535395,45797.98817535395,0.0,0.0,0.0
MGRS-50SKG-0193-2020-01,1,Grinding,Wet,159796.6445043828,159796.6445043828,159796.6445043828,0.0,0.0,0.0
MGRS-50SKG-0514-2020-01,3,Integrated,Dry,154739.47196352607,204034.96356328795,211966.6283389937,342.2263679563172,346.24437694319636,365.8540557932283
MGRS-50SKG-0518-2020-01,3,Integrated,Dry,204649.0607516579,206491.03587383116,210061.07231453323,269.4251442583327,269.6452059202294,299.29038240165767
MGRS-50SKG-0906-2020-01,2,Grinding,Wet,112485.22234322781,112485.22234322781,113321.53407448862,0.0,0.0,0.0
MGRS-50SKH-0015-2020-01,3,Integrated,Dry,210845.6845042596,197071.85429966243,247069.2089295322,327.1337768132599,322.13410551987687,371.9271670751993
MGRS-50SKH-0546-2020-01,3,Integrated,Dry,162745.73016824204,154236.87167624474,185918.15659903066,360.562090389485,391.71438193492736,394.3392810107479
MGRS-50SKH-0547-2020-01-1,3,Integrated,Dry,404526.9915153994,401968.96395230136,591973.3322768596,580.7470154364615,655.8272767868482,684.4725485490069
MGRS-50SKH-0547-2020-01-2,2,Integrated,Dry,167784.4668292493,167784.4668292493,175213.52603047818,302.22228537573363,302.22228537573363,326.80618022672877
MGRS-50SKH-0547-2020-01-3,3,Integrated,Dry,251175.15724024107,276322.0970923256,344973.5074654801,265.9604334866147,278.51479828500067,281.950460945747
MGRS-50SKH-0585-2020-01,3,Integrated,Dry,148917.72482916305,152764.41467164538,168919.00318132585,482.87860052470705,447.8216858217048,594.2139526839055
MGRS-50SKH-0621-2020-01,3,Integrated,Dry,483957.71775103896,532261.0388689176,574503.7676539149,682.5056757860838,570.7412961866207,1061.186138365876
MGRS-50SKH-0878-2020-01-1,3,Integrated,Wet,52873.26073018384,64514.67148455377,69812.35251701737,455.277734893121,425.4471773003953,530.5056104881198
MGRS-50SKH-0878-2020-01-2,3,Integrated,Dry,266153.5428492117,304869.315873881,459095.9842139877,350.98717937152793,336.3106975840942,417.4963648934106
MGRS-50SKH-0949-2020-01,3,Integrated,Wet,62303.89363918864,53320.267129339285,88873.9209521834,658.5338190448488,653.8389271558698,685.107709045288
MGRS-50SKJ-0692-2020-01,3,Integrated,Dry,195221.33291383262,199526.95404321956,216408.02324068572,387.66306728216153,416.4151502389247,476.35069158608525
MGRS-50SLA-0203-2020-03,1,Integrated,Dry,342351.486499949,342351.486499949,342351.486499949,218.74121077336426,218.74121077336426,218.74121077336426
MGRS-50SLB-0555-2020-02,1,Grinding,Wet,163637.1776892829,163637.1776892829,163637.1776892829,0.0,0.0,0.0
MGRS-50SLE-0261-2020-01-2,1,Grinding,Wet,394409.9286215742,394409.9286215742,394409.9286215742,0.0,0.0,0.0
MGRS-50SLG-0071-2020-01,1,Grinding,Wet,216495.92631116477,216495.92631116477,216495.92631116477,0.0,0.0,0.0
MGRS-50SLG-0307-2020-01,2,Grinding,Wet,147899.99455558712,147899.99455558712,264958.9134454185,0.0,0.0,0.0
MGRS-50SLH-0203-2020-01,2,Grinding,Wet,41492.836251585686,41492.836251585686,62478.715637980036,0.0,0.0,0.0
MGRS-50SLH-0744-2020-01-1,1,Grinding,Wet,167566.05005417648,167566.05005417648,167566.05005417648,0.0,0.0,0.0
MGRS-50SLH-0744-2020-01-2,1,Grinding,Wet,110282.31368981529,110282.31368981529,110282.31368981529,0.0,0.0,0.0
MGRS-50SLJ-0362-2020-05,3,Integrated,Dry,296073.7347435125,300055.49009542365,302585.52262664423,420.3378392518896,390.93188019629076,593.635644071723
MGRS-50SLJ-0449-2020-05,3,Integrated,Dry,346137.62385720434,377760.8972166462,427601.58687657304,462.19882668863954,541.5766108405319,680.6967963642444
MGRS-50SLJ-0473-2020-05,3,Integrated,Dry,209164.0348570697,215260.68877248152,243506.2427432535,298.82686096810744,296.9427637994969,314.32615286833817
MGRS-50SLJ-0711-2020-05,1,Grinding,Wet,107495.45310199723,107495.45310199723,107495.45310199723,0.0,0.0,0.0
MGRS-50SLJ-0717-2020-05,2,Grinding,Wet,218300.066543696,218300.066543696,415267.6368488644,0.0,0.0,0.0
MGRS-50SMA-0468-2020-01,1,Grinding,Wet,88852.03680634659,88852.03680634659,88852.03680634659,0.0,0.0,0.0
MGRS-50SMC-0051-2020-03,3,Integrated,Dry,357236.85124158685,373171.79530518106,374363.8937786577,661.7804216878438,687.201037984376,817.9510312915215
MGRS-50SMC-0066-2020-01,1,Grinding,Wet,569950.0666276403,569950.0666276403,569950.0666276403,0.0,0.0,0.0
MGRS-50SMC-0692-2020-01,1,Grinding,Wet,109219.733788278,109219.733788278,109219.733788278,0.0,0.0,0.0
MGRS-50SME-0120-2020-01-1,3,Integrated,Dry,185992.6511473146,185132.83623010473,261253.842143014,303.54581771554496,304.7865071524792,305.1958664921425
MGRS-50SME-0325-2020-01-1,2,Grinding,Wet,38878.72243862341,38878.72243862341,44768.63431018361,0.0,0.0,0.0
MGRS-50SME-0325-2020-01-2,3,Integrated,Dry,223512.57917864915,242439.55471910996,260264.05432716638,232.2945771152577,236.04384300244232,288.923780335257
MGRS-50SME-0501-2020-01,3,Integrated,Dry,267851.80329010723,244021.3290394157,344608.91826209263,510.1425390964043,559.4909031930025,559.5518451247858
MGRS-50SME-0523-2020-01,1,Grinding,Wet,257500.73093241354,257500.73093241354,257500.73093241354,0.0,0.0,0.0
MGRS-50SME-0597-2020-01,1,Grinding,Wet,0.0,0.0,0.0,0.0,0.0,0.0
MGRS-50SME-0746-2020-01,1,Grinding,Wet,720763.0181692122,720763.0181692122,720763.0181692122,0.0,0.0,0.0
MGRS-50SME-0971-2020-01,3,Integrated,Dry,570684.6873411508,602175.8865042167,618739.5916816645,666.9245047669327,723.5645782502759,728.2074663065451
MGRS-50SMF-0368-2020-03,3,Integrated,Dry,607535.5686503237,435275.1627511086,1170795.6461906005,478.4654700695597,479.9778085057527,488.43561098305844
MGRS-50SMF-0577-2020-03,3,Integrated,Dry,218496.66066184733,248442.6648417502,257051.174456697,275.410964249013,291.457138028631,296.53954913735794
MGRS-50SMF-0606-2020-03,3,Integrated,Dry,423762.5392926389,441558.2298805756,472439.1857176377,762.9115898581808,814.4839026882921,815.0851998768882
MGRS-50SMF-0634-2020-03,3,Integrated,Dry,168919.1217241935,166544.31744366325,174423.55043067428,1229.5776985667612,1302.0214536769752,1498.3113993369439
MGRS-50SMF-0693-2020-03,3,Integrated,Dry,291632.559719246,156021.2728038477,579991.7410521724,222.1714425698506,277.44190339025226,305.83996040099834
MGRS-50SMF-0701-2020-03,1,Grinding,Wet,96043.7411608729,96043.7411608729,96043.7411608729,0.0,0.0,0.0
MGRS-50SMF-0701-2020-03-2,1,Grinding,Wet,72662.0619472723,72662.0619472723,72662.0619472723,0.0,0.0,0.0
MGRS-50SMG-0262-2020-02,1,Grinding,Wet,531636.0703736491,531636.0703736491,531636.0703736491,0.0,0.0,0.0
MGRS-50SMG-0357-2020-01,1,Grinding,Wet,82421.24505199703,82421.24505199703,82421.24505199703,0.0,0.0,0.0
MGRS-50SMJ-0176-2020-01,3,Integrated,Dry,334220.01042021404,324169.2627064175,479053.52461460384,354.14648703901116,398.35245165651435,438.2703968383234
MGRS-50SNA-0409-2020-01,1,Grinding,Wet,161239.13246257952,161239.13246257952,161239.13246257952,0.0,0.0,0.0
MGRS-50SNA-0479-2020-01,1,Grinding,Wet,110971.10166013056,110971.10166013056,110971.10166013056,0.0,0.0,0.0
MGRS-50SNA-0878-2020-01,3,Integrated,Wet,346387.3162752643,395661.5811239464,592390.3874295136,279.7767690518767,204.652879514952,473.3297047126891
MGRS-50SNA-0879-2020-01,3,Integrated,Dry,401020.9625624439,417932.6743467021,431990.1535970869,683.7389366397751,656.7243971208433,846.0932347596183
MGRS-50SNA-0911-2020-01,3,Integrated,Dry,162083.64514664013,215864.32019340718,243682.02624170552,220.432303996638,217.93564954233003,262.90973438072814
MGRS-50SNB-0251-2020-01,3,Integrated,Dry,349079.90341819037,364231.8317348687,477049.92251064227,356.53074300428005,348.0004615222073,489.0633806144539
MGRS-50SNB-0255-2020-01,3,Integrated,Dry,191886.82386821907,204276.0341355011,223713.37944074903,284.49132229487543,299.85282307662953,318.1681955901282
MGRS-50SNB-0267-2020-01,3,Integrated,Dry,86271.02237317545,92883.89903781193,96853.34410188589,192.74945970639482,200.3183760947343,211.6840388706301
MGRS-50SNB-0268-2020-01,3,Integrated,Dry,1058314.574990201,1026363.6518325214,1177799.869542795,999.1953690610625,1167.8689554277194,1297.112025670045
MGRS-50SNB-0276-2020-01,1,Grinding,Wet,41023.65476447526,41023.65476447526,41023.65476447526,0.0,0.0,0.0
MGRS-50SNB-0346-2020-01,1,Integrated,Dry,5539949.533867163,5539949.533867163,5539949.533867163,317.3600943582395,317.3600943582395,317.3600943582395
MGRS-50SNB-0347-2020-01-2,1,Grinding,Wet,83874.34601900532,83874.34601900532,83874.34601900532,0.0,0.0,0.0
MGRS-50SNC-0187-2020-01,3,Integrated,Dry,234084.51144343038,227338.98519419218,262799.3059108676,510.4566265531645,563.8655542954208,577.8022527320353
MGRS-50SNC-0329-2020-01,3,Integrated,Dry,401281.1576364583,432666.0487849351,445062.58840549365,614.2744749253715,625.5223229630758,659.4596569350138
MGRS-50SNC-0492-2020-01,1,Grinding,Wet,71641.32125817364,71641.32125817364,71641.32125817364,0.0,0.0,0.0
MGRS-50SND-0087-2020-01,3,Integrated,Dry,304845.0545864891,315553.773563446,317171.60468550597,318.09377026245875,328.8975412463829,336.18446497535695
MGRS-50SND-0121-2020-01,3,Integrated,Dry,670215.3219209695,431602.33975697606,1165505.1225756402,839.4212366320843,899.9280764234902,1026.2919735184528
MGRS-50SND-0169-2020-01,1,Integrated,Wet,375080.3580776352,375080.3580776352,375080.3580776352,481.6396574164045,481.6396574164045,481.6396574164045
MGRS-50SND-0193-2020-01,3,Integrated,Dry,234501.7658714952,232470.97392178612,354847.3352986169,333.2500906957576,317.4006453572624,411.9990627394027
MGRS-50SND-0194-2020-01,2,Integrated,Dry,373457.7971275899,373457.7971275899,497584.5733362709,302.48249122082734,302.48249122082734,334.2911983112242
MGRS-50SND-0268-2020-01,3,Integrated,Dry,275478.76479509927,266819.1765150408,311020.76249915385,428.97738899896495,446.6102961783801,448.89870152394917
MGRS-50SND-0303-2020-01,3,Integrated,Dry,335527.55246264284,284644.5484613214,448983.9447363282,337.68269691362315,286.7966258389224,492.4965386121745
MGRS-50SND-0322-2020-01,3,Integrated,Dry,440980.2179683249,424192.0600396527,510672.54012051335,747.9303734946824,808.1493996420875,963.326673639523
MGRS-50SND-0323-2020-01-1,3,Integrated,Dry,361911.02360353485,412412.5390636765,570195.0362360326,548.7406751156597,737.4525722242527,908.7694531227264
MGRS-50SND-0323-2020-01-2,2,Grinding,Wet,80001.41457556261,80001.41457556261,81167.4430607834,0.0,0.0,0.0
MGRS-50SND-0395-2020-01,3,Integrated,Dry,298214.34227029723,278276.0372467396,347928.7180740068,311.75648641715094,338.50759190541396,596.7618673460388
MGRS-50SND-0418-2020-01,3,Integrated,Dry,449120.98638396425,446137.30447276344,473840.1920022702,1079.556036368932,1107.6528828513249,1182.3364385003958
MGRS-50SND-0439-2020-01,3,Integrated,Dry,349810.1781942488,327437.87283875677,420097.05088628444,710.7140724374427,695.3841487959819,797.5353171439226
MGRS-50SNE-0002-2020-01,2,Integrated,Dry,297267.58188828494,297267.58188828494,365405.71794854803,173.93647616144435,173.93647616144435,191.80160233671847
MGRS-50SNE-0068-2020-01-1,1,Grinding,Wet,257536.66501707037,257536.66501707037,257536.66501707037,0.0,0.0,0.0
MGRS-50SNE-0068-2020-01-2,1,Grinding,Wet,52618.54211443494,52618.54211443494,52618.54211443494,0.0,0.0,0.0
MGRS-50SNE-0113-2020-01,3,Integrated,Dry,260933.8048735926,261692.20616626137,262686.3702268746,316.8828127625769,282.1765049438757,439.484672492409
MGRS-50SNE-0259-2020-01,1,Grinding,Wet,51573.31554294209,51573.31554294209,51573.31554294209,0.0,0.0,0.0
MGRS-50SNE-0298-2020-01,1,Grinding,Wet,320040.87062020594,320040.87062020594,320040.87062020594,0.0,0.0,0.0
MGRS-50SNE-0333-2020-01,3,Integrated,Dry,384912.75990296464,411221.469038068,498064.497079051,334.5776813555633,303.3253688609078,413.2158525041583
MGRS-50SNE-0334-2020-01,3,Integrated,Dry,359343.62425474444,362234.3051070511,394073.6946662034,277.29942544765925,292.41731946508224,318.3453935636802
MGRS-50SNE-0338-2020-04,3,Integrated,Dry,454291.96455386584,287346.9881748162,823430.6452002254,475.8765756528998,509.6325951755621,527.140059206299
MGRS-50SNE-0342-2020-04,3,Integrated,Dry,788004.9959282198,784361.2286190877,875483.5855980592,415.3469185253838,388.0520153447816,476.88223947414
MGRS-50SNE-0394-2020-01,3,Integrated,Dry,355279.9654139724,426624.0964400548,428118.76835057454,831.9780501748785,844.3106965776353,887.1813351823025
MGRS-50SNE-0405-2020-04,2,Grinding,Wet,64896.31972622455,64896.31972622455,113511.30278893499,0.0,0.0,0.0
MGRS-50SNF-0093-2020-01,1,Grinding,Wet,56442.97190265538,56442.97190265538,56442.97190265538,0.0,0.0,0.0
MGRS-50SNF-0101-2020-01,3,Integrated,Dry,372605.64973313827,409541.15684081335,443433.71924783435,502.11039645281477,447.00897754473505,782.4954775886433
MGRS-50SNF-0112-2020-01,2,Integrated,Dry,789574.5335931156,789574.5335931156,834429.3422975619,253.89912690299764,253.89912690299764,258.39439545219045
MGRS-50SNF-0164-2020-01,3,Integrated,Dry,253498.80198736128,242116.25839909853,296383.5239228507,971.3652236209582,893.1074569452155,1145.7727586377277
MGRS-50SNF-0236-2020-02,3,Integrated,Dry,78898.58382023007,63140.66732142017,144673.68851705402,567.0870096064846,568.3596827220281,609.2366561543292
MGRS-50SNF-0329-2020-02-1,3,Integrated,Dry,126877.26766551736,116835.43864204077,156511.82061880504,275.6056825715235,273.45365284294013,286.2634817967319
MGRS-50SNF-0329-2020-02-2,3,Integrated,Dry,281078.41850829235,247256.49724020183,372565.82781826064,652.2223983875865,721.5516388615047,728.0120098608108
MGRS-50SNG-0017-2020-02-1,1,Grinding,Wet,80648.6107522059,80648.6107522059,80648.6107522059,0.0,0.0,0.0
MGRS-50SNG-0017-2020-02-2,2,Grinding,Wet,11746.250679143715,11746.250679143715,11993.888456310486,0.0,0.0,0.0
MGRS-50SNJ-0025-2020-03,1,Grinding,Wet,41547.96652532659,41547.96652532659,41547.96652532659,0.0,0.0,0.0
MGRS-50SNJ-0498-2020-03,3,Integrated,Dry,443188.94707122876,442758.76368985674,517255.17202172114,519.3218779443001,484.3397318937692,593.8206862021295
MGRS-50SNJ-0506-2020-03,1,Grinding,Wet,229726.31398992956,229726.31398992956,229726.31398992956,0.0,0.0,0.0
MGRS-50SNJ-0532-2020-03,1,Grinding,Wet,335696.3043472172,335696.3043472172,335696.3043472172,0.0,0.0,0.0
MGRS-50SNJ-0864-2020-03,1,Grinding,Wet,413579.23062660027,413579.23062660027,413579.23062660027,0.0,0.0,0.0
MGRS-50SNJ-0935-2020-03,1,Grinding,Wet,30587.116793738704,30587.116793738704,30587.116793738704,0.0,0.0,0.0
MGRS-50SNJ-0936-2020-03-1,1,Grinding,Wet,27922.17273436459,27922.17273436459,27922.17273436459,0.0,0.0,0.0
